subject,source_file,label,start_sec,duration,a,b,c_param,ei_balance,concurrence,julia_c_real,julia_c_imag,in_mandelbrot,boundary_distance,fidelity
chb01,chb01_16.edf,ictal,1015,51,0.10938769599467948,0.14078581774039134,0.8777235158803588,0.7683358198856793,0.08961362155306433,-0.5282358441591894,0.19394429595609114,True,-0.19586206896551722,0.0
chb01,chb01_16.edf,preictal,955,60,0.05,0.07369295232605472,0.9046674760366473,0.8546674760366473,0.03245696363948115,-0.43685332074181854,0.07086353503400472,True,-0.31413793103448273,0.0
chb01,chb01_16.edf,interictal,0.0,1.0,0.050899294287832804,0.08564354743397806,0.7775441574268421,0.7266448631390093,0.07004967016078538,-0.4494631644851705,0.10671670138071854,True,-0.29724137931034483,0.0
chb01,chb01_16.edf,interictal,30.0,1.0,0.0608908427900443,0.09873253342350312,0.7766865140261839,0.7157956712361396,0.08260738308391163,-0.4652147117232231,0.13188379464236358,True,-0.2803448275862069,0.0
chb01,chb01_16.edf,interictal,60.0,1.0,0.051485352001586306,0.1083671507305417,0.5827045455448755,0.5312191935432892,0.1475453614775494,-0.47804572114309823,0.167198007596055,True,-0.24655172413793103,0.0
chb01,chb01_16.edf,interictal,90.0,1.0,0.05048323871117766,0.10101357621604308,0.6253940037889971,0.5749107650778195,0.1260231261908163,-0.46815994115725057,0.15003285279078238,True,-0.2634482758620689,0.0
chb01,chb01_16.edf,interictal,120.0,1.0,0.10395679856987892,0.15104613636665248,0.7586870195911151,0.6547302210212361,0.14032852152018838,-0.5461407959585735,0.2190290427894972,True,-0.16206896551724137,0.0
chb01,chb01_16.edf,interictal,150.0,1.0,0.07547273038422972,0.10829340383246228,0.854941727848646,0.7794689974644162,0.0693708273053408,-0.4779436617051555,0.14224698934587876,True,-0.2634482758620689,0.0
chb01,chb01_16.edf,interictal,180.0,1.0,0.09084711464717077,0.1619440671366052,0.6028760829969552,0.5120289683497844,0.20758528346115437,-0.5660842161704267,0.24658055545603388,True,-0.12827586206896552,0.0
chb01,chb01_16.edf,interictal,210.0,1.0,0.05,0.05573306944717455,0.7437005721101827,0.6937005721101827,0.0525407689809621,-0.4212413028489115,0.05070374945604321,True,-0.3310344827586207,0.0
chb01,chb01_16.edf,interictal,240.0,1.0,0.05380644469485549,0.08400125223625123,0.8422207613548491,0.7884143166599936,0.05328044874421934,-0.4476281908751534,0.09742906798316849,True,-0.29724137931034483,0.0
chb01,chb01_16.edf,interictal,270.0,1.0,0.09965188100416536,0.1706626946796402,0.6151123501691219,0.5154604691649566,0.2127867511230042,-0.5826647503244275,0.2558607100294339,True,-0.12827586206896552,0.0
chb01,chb01_18.edf,ictal,1720,90,0.05,0.05469155413603617,0.9496995663547407,0.8996995663547407,0.016896301982584325,-0.42046258083798,0.02794988635982136,True,-0.36482758620689654,0.0
chb01,chb01_18.edf,preictal,1660,60,0.05379267090602022,0.08547386146155818,0.823798176250355,0.7700055053443348,0.05883280954526071,-0.4492720847783203,0.10206011238856084,True,-0.29724137931034483,0.0
chb01,chb01_18.edf,interictal,0.0,1.0,0.13289726544223196,0.1743538160447038,0.7962618001396813,0.6633645346974493,0.14966071205246398,-0.5898384887833688,0.24486812606726144,True,-0.11137931034482758,0.0
chb01,chb01_18.edf,interictal,30.0,1.0,0.0746042221878058,0.10439660182518708,0.8859591221266717,0.8113548999388659,0.05752798077369991,-0.4726344431195665,0.1323319498099556,True,-0.2803448275862069,0.0
chb01,chb01_18.edf,interictal,60.0,1.0,0.23465492058885895,0.28745670675906293,0.6672888530879066,0.4326339324990477,0.2758628530898255,-0.8316132980901595,0.29708829188599517,False,0.09448275862068964,0.0
chb01,chb01_18.edf,interictal,90.0,1.0,0.11285615463923157,0.15276599768626273,0.811073199255194,0.6982170446159625,0.123596656113867,-0.5492270270591015,0.2168666513125322,True,-0.16206896551724137,0.0
chb01,chb01_18.edf,interictal,120.0,1.0,0.19813054888600057,0.29291010841683585,0.5465091804730291,0.34837863158702853,0.3140405361374144,-0.8432251706288963,0.30251813213590156,False,0.07758620689655171,0.0
chb01,chb01_18.edf,interictal,150.0,1.0,0.22447644769383832,0.29434441909681636,0.6142697515020078,0.38979330380816946,0.29333695755256123,-0.846261609426462,0.2975228279341443,False,0.07758620689655171,0.0
chb01,chb01_18.edf,interictal,180.0,1.0,0.1003887797742791,0.1351908233625641,0.8503465834158708,0.7499578036415917,0.09387877132256647,-0.5188557919066531,0.18782041979271763,True,-0.19586206896551722,0.0
chb01,chb01_18.edf,interictal,210.0,1.0,0.10580147761107828,0.1861373979171511,0.5782890415167257,0.4724875639056474,0.2428058970517088,-0.6132973191675054,0.2749505251933784,True,-0.07758620689655171,0.0
chb01,chb01_18.edf,interictal,240.0,1.0,0.15187293603814592,0.20903274239528405,0.7028509314374874,0.5509779953993416,0.21711423596652885,-0.660899876150872,0.2833710585992897,True,-0.026896551724137928,0.0
chb01,chb01_18.edf,interictal,270.0,1.0,0.1716085183062156,0.2224069636809542,0.7250802132889003,0.5534716949826847,0.2199171223958678,-0.6896232742389912,0.28940585947519815,False,0.01,0.0
chb01,chb01_21.edf,ictal,327,93,0.05,0.04891641898241831,0.9486125605714237,0.8986125605714237,0.01533661263053741,-0.41640157729229293,0.016025912036682882,True,-0.3479310344827586,0.0
chb01,chb01_21.edf,preictal,267,60,0.05,0.0743052250189115,0.865329533379539,0.815329533379539,0.041559773324517,-0.43745704263560026,0.07600085192909029,True,-0.31413793103448273,0.0
chb01,chb01_21.edf,interictal,0.0,1.0,0.05469413628710081,0.08360407384645667,0.8612294992466938,0.8065353629595929,0.048508595930990925,-0.44718924184018566,0.09486183266835217,True,-0.29724137931034483,0.0
chb01,chb01_21.edf,interictal,750.0,1.0,0.06921817575216324,0.09811853133415814,0.8899663274784628,0.8207481517262996,0.05181996300936669,-0.4644318938948797,0.12028836521237665,True,-0.2803448275862069,0.0
chb01,chb01_21.edf,interictal,780.0,1.0,0.05,0.043968790056672,0.9414280502961799,0.8914280502961799,0.014807220488321612,-0.41327158756756865,0.006324342517244494,True,-0.36482758620689654,0.0
chb01,chb01_21.edf,interictal,810.0,1.0,0.05,0.04809437978361637,0.8975539562509018,0.8475539562509018,0.02268456351735543,-0.4158591196668925,0.019407323666486925,True,-0.36482758620689654,0.0
chb01,chb01_21.edf,interictal,840.0,1.0,0.05538089122817588,0.08430863860167845,0.8628940155319198,0.8075131243037439,0.04863157843683961,-0.447969197373644,0.09610284857489898,True,-0.29724137931034483,0.0
chb01,chb01_21.edf,interictal,870.0,1.0,0.05,0.07506470141137979,0.8742145761557737,0.8242145761557736,0.03993428956144936,-0.43821233871917076,0.07660198176689503,True,-0.31413793103448273,0.0
chb01,chb01_21.edf,interictal,900.0,1.0,0.05,0.039475090050676086,0.9284545151868535,0.8784545151868535,0.014919346662584787,-0.4107106658783752,-0.0019225340210559938,True,-0.36482758620689654,0.0
chb01,chb01_21.edf,interictal,930.0,1.0,0.05,0.05874738159395795,0.9270239136759291,0.877023913675929,0.022184608214557058,-0.4235742643319849,0.03857602758669686,True,-0.3310344827586207,0.0
chb01,chb01_21.edf,interictal,960.0,1.0,0.05493138300779528,0.0811624097319422,0.8977369948212439,0.8428056118134486,0.038366512366738464,-0.44453232503373297,0.08656878634653722,True,-0.31413793103448273,0.0
chb01,chb01_21.edf,interictal,990.0,1.0,0.06526737509579034,0.10480800669063053,0.7711700762866014,0.705902701190811,0.08998692399636164,-0.47318716819686196,0.1435934270876102,True,-0.2634482758620689,0.0
chb01,chb01_26.edf,ictal,1862,101,0.05,0.053858948367451205,0.9394115760800253,0.8894115760800253,0.018356776257873603,-0.4198502051923868,0.02725313221938487,True,-0.3479310344827586,0.0
chb01,chb01_26.edf,preictal,1802,60,0.06309445968731608,0.1002774751948507,0.7889761650492926,0.7258817053619765,0.08075453980041661,-0.4672031485763357,0.13363001688882542,True,-0.2803448275862069,0.0
chb01,chb01_26.edf,interictal,0.0,1.0,0.06562669327816667,0.10557682202057354,0.7681580770362044,0.7025313837580378,0.091585643715238,-0.474225031585727,0.14526522927787605,True,-0.2634482758620689,0.0
chb01,chb01_26.edf,interictal,30.0,1.0,0.060894566076922466,0.09405218090652734,0.8263128818374952,0.7654183157605727,0.06534834727223916,-0.4593553533881565,0.11845993609766557,True,-0.2803448275862069,0.0
chb01,chb01_26.edf,interictal,60.0,1.0,0.05907070534557854,0.09180368611403031,0.8265634779869601,0.7674927726413815,0.06340017075297416,-0.45662952143229557,0.11412702379221629,True,-0.2803448275862069,0.0
chb01,chb01_26.edf,interictal,90.0,1.0,0.07195749715389811,0.11367524797554102,0.7654995140999866,0.6935420169460885,0.10037193949612588,-0.4855436547500106,0.1599116733435625,True,-0.24655172413793103,0.0
chb01,chb01_26.edf,interictal,120.0,1.0,0.12817018254229567,0.17252616209441943,0.7792939485789792,0.6511237660366835,0.1541758278718789,-0.5862754133074443,0.24423251136500612,True,-0.11137931034482758,0.0
chb01,chb01_26.edf,interictal,150.0,1.0,0.0741650730426743,0.10542192110856612,0.8697415646638735,0.7955764916211993,0.06286018846863951,-0.4740154044275068,0.1356922126419875,True,-0.2634482758620689,0.0
chb01,chb01_26.edf,interictal,180.0,1.0,0.05782704433963258,0.08450113288237697,0.8984276070858028,0.8406005627461702,0.040355230889596104,-0.44818331931397254,0.09315927466777348,True,-0.29724137931034483,0.0
chb01,chb01_26.edf,interictal,210.0,1.0,0.18300705968210923,0.23515508310273955,0.7115112582820984,0.5285041985999892,0.234723149977554,-0.7174016379049725,0.29562819754531827,True,-0.01,0.0
chb01,chb01_26.edf,interictal,240.0,1.0,0.1253091497740954,0.19529118410028484,0.6397012235962151,0.5143920738221197,0.22859967302419923,-0.6320444164455548,0.2780854203898716,True,-0.060689655172413794,0.0
chb01,chb01_26.edf,interictal,270.0,1.0,0.1279797566065676,0.17352108031540703,0.7719318131577062,0.6439520565511386,0.1578626659987147,-0.5882123936800719,0.24596711557809892,True,-0.11137931034482758,0.0
chb02,chb02_01.edf,interictal,0.0,1.0,0.053336160717716394,0.08083582006499294,0.8760805477679378,0.8227443870502213,0.043104047949558515,-0.44418238155273104,0.08794772274066219,True,-0.31413793103448273,0.0
chb02,chb02_01.edf,interictal,30.0,1.0,0.17105719997524926,0.2151273074253486,0.7590792738810657,0.5880220739058164,0.2010639609092367,-0.6739231111270837,0.28282962218537855,True,-0.026896551724137928,0.0
chb02,chb02_01.edf,interictal,60.0,1.0,0.16275241922303574,0.20795483023590736,0.758885434605322,0.5961330153822862,0.19492792886870217,-0.6586095817402535,0.2782443481462333,True,-0.04379310344827586,0.0
chb02,chb02_01.edf,interictal,90.0,1.0,0.30421911614796415,0.3434277072626543,0.6415264813017107,0.3373073651537466,0.2758766080030472,-0.9438598719067942,0.2576767960988001,False,0.01,0.0
chb02,chb02_01.edf,interictal,120.0,1.0,0.05,0.07722045786155218,0.8672377035960619,0.8172377035960618,0.042618050587455464,-0.44039484909876647,0.08150812154704416,True,-0.31413793103448273,0.0
chb02,chb02_01.edf,interictal,150.0,1.0,0.07436580074604421,0.10904874420643754,0.8348734111974163,0.7605076104513722,0.07577627080199008,-0.47899174943756556,0.14543180740459144,True,-0.2634482758620689,0.0
chb02,chb02_01.edf,interictal,180.0,1.0,0.05,0.07848206519764336,0.8424764294308562,0.7924764294308562,0.049118146411171446,-0.44169848761643293,0.08643330786902559,True,-0.31413793103448273,0.0
chb02,chb02_01.edf,interictal,210.0,1.0,0.2842484129653878,0.3329007944151886,0.6327689607753499,0.34852054780996217,0.28254047052120995,-0.9241755889827711,0.26873131795622196,False,0.01,0.0
chb02,chb02_01.edf,interictal,240.0,1.0,0.20180476877598275,0.2421193574226765,0.7507217026015769,0.5489169338255941,0.2252650995087901,-0.7326766427147762,0.29467933129249635,False,0.01,0.0
chb02,chb02_01.edf,interictal,270.0,1.0,0.14421129381038558,0.18673870006511814,0.7846398235307925,0.640428529720407,0.16576935991378275,-0.6145155907092035,0.258670603269133,True,-0.09448275862068964,0.0
chb02,chb02_02.edf,interictal,0.0,1.0,0.2616909261060452,0.3155632933332604,0.638126990013706,0.37643606390766077,0.2856993063659992,-0.890137754297519,0.28307653613297407,False,0.04379310344827586,0.0
chb02,chb02_02.edf,interictal,30.0,1.0,0.09656475223818878,0.13355515927383904,0.8313053401401994,0.7347405879020106,0.09868667663265158,-0.5161670365767963,0.18695279316005892,True,-0.21275862068965518,0.0
chb02,chb02_02.edf,interictal,60.0,1.0,0.39928275510665534,0.44135511744245526,0.5237362684861175,0.1244535133794622,0.157683630729173,-1.0765069938507326,0.11362281659733234,True,-0.12827586206896552,0.0
chb02,chb02_02.edf,interictal,90.0,1.0,0.251225250165175,0.30866185975105614,0.6357035367549968,0.3844782865898218,0.287091236771075,-0.8761029959974568,0.2880457155351801,False,0.04379310344827586,0.0
chb02,chb02_02.edf,interictal,120.0,1.0,0.2568406519008616,0.3038942925983179,0.6669212686066914,0.41008061670582985,0.27820933771449835,-0.8662676047633765,0.2891159212246124,False,0.060689655172413794,0.0
chb02,chb02_02.edf,interictal,150.0,1.0,0.21487738326801073,0.26465320068853165,0.6968698454622502,0.4819924621942394,0.2579068007533484,-0.7821785652227764,0.3003183859603605,False,0.07758620689655171,0.0
chb02,chb02_02.edf,interictal,180.0,1.0,0.14993251486220144,0.20042191833892292,0.7374380680007693,0.5875055531385678,0.1963210343518329,-0.6427268658103972,0.2744047758473591,True,-0.060689655172413794,0.0
chb02,chb02_02.edf,interictal,210.0,1.0,0.3305783367032745,0.3871355510251047,0.5609948002803868,0.23041646357711232,0.2505716272834959,-1.0156208806569806,0.20487401295294272,True,-0.060689655172413794,0.0
chb02,chb02_02.edf,interictal,240.0,1.0,0.23956810046613064,0.3059869631154279,0.6150396488569178,0.3754715483907871,0.29314181577966053,-0.8705981095760664,0.29101957501450687,False,0.04379310344827586,0.0
chb02,chb02_02.edf,interictal,270.0,1.0,0.20451124005970722,0.2533177137760253,0.7099288516940434,0.5054176116343362,0.24723746620464152,-0.7572955052567345,0.29938219572298613,False,0.060689655172413794,0.0
chb02,chb02_16.edf,ictal,130,82,0.12752429382478003,0.16970400355859064,0.7933341971807107,0.6658099033559307,0.1462765424637222,-0.5808160915406753,0.2398122294301629,True,-0.12827586206896552,0.0
chb02,chb02_16.edf,preictal,70,60,0.2878115617698387,0.3312860928425358,0.6460932945859947,0.35828173281615605,0.2799127517559814,-0.9210866821460684,0.2695066383469476,False,0.01,0.0
chb02,chb02_16.edf,interictal,540.0,1.0,0.05,0.07150146530694138,0.8941652823274736,0.8441652823274736,0.033839223960898224,-0.4347304817418437,0.06758719164696489,True,-0.3310344827586207,0.0
chb02,chb02_16.edf,interictal,570.0,1.0,0.05,0.06305453687139365,0.9139777850973594,0.8639777850973593,0.026245495719461664,-0.4271108041888705,0.04866726962797456,True,-0.3310344827586207,0.0
chb02,chb02_16.edf,interictal,600.0,1.0,0.1032637984890587,0.1406141285683807,0.829941308364697,0.7266775098756384,0.10563464872681666,-0.5279438702926109,0.19787074028378032,True,-0.19586206896551722,0.0
chb02,chb02_16.edf,interictal,630.0,1.0,0.3290232918117539,0.364072685626613,0.6253051592427213,0.29628186743096746,0.2652846501146954,-0.9799255531327914,0.23425481766715306,True,-0.026896551724137928,0.0
chb02,chb02_16.edf,interictal,660.0,1.0,0.1905258158401841,0.2350668602616238,0.7411618434718966,0.5506360276317125,0.22369370252160034,-0.7172084740959619,0.2933968911653153,True,-0.01,0.0
chb02,chb02_16.edf,interictal,690.0,1.0,0.06051838193741535,0.0901048065635065,0.8670921686038751,0.8065737866664597,0.05187523580836629,-0.4546087883950246,0.1070765610100801,True,-0.29724137931034483,0.0
chb02,chb02_16.edf,interictal,720.0,1.0,0.05872328033477571,0.08554133101088758,0.8984142105031327,0.839690930168357,0.04103640406892635,-0.4493480198535004,0.09521903949753811,True,-0.31413793103448273,0.0
chb02,chb02_16.edf,interictal,750.0,1.0,0.05,0.04999776543248011,0.8714577376530858,0.8214577376530857,0.02758510459727056,-0.417128700798168,0.026005500696365758,True,-0.36482758620689654,0.0
chb02,chb02_16.edf,interictal,780.0,1.0,0.05,0.07383190120260161,0.8634928023328922,0.8134928023328921,0.04172528717271603,-0.4369899228955472,0.07525433285103433,True,-0.31413793103448273,0.0
